company_name,raised_amount_usd,homepage_url,short_description,current_url,facebook_url,twitter_url,linkedin_url
Think Gaming,12e4,http://thinkgaming.com,"Data that helps game developers, publishers and investors make more money from mobile games.",http://thinkgaming.com,NA,http://twitter.com/gamingoutloud,http://www.linkedin.com/company/think-gaming
Thinknum,1e6,http://www.thinknum.com,A powerful web platform to value companies,http://www.thinknum.com,http://www.facebook.com/thinknum,http://twitter.com/thinknum,http://www.linkedin.com/company/thinknum
ThinOptics,2200.0,http://www.thinoptics.com,ThinOptics provides reading glasses with smartphone case.,http://www.thinoptics.com,https://www.facebook.com/ThinOptics,https://twitter.com/thinoptics,https://www.linkedin.com/company/3345151
Thirsty,189500.0,http://thirsty.com,Thirsty is a marketplace for advertising campaigns on demand.,http://thirsty.com,NA,http://twitter.com/thirstyapp,NA
Thirty Labs,2e6,http://thirtylabs.com/,Thirty Labs is a digital video business that develops technology and programming.,http://thirtylabs.com/,NA,http://twitter.com/ThirtyLabs,NA
This,61e4,https://this.cm/,"This. is where you find and share the best entertainment, art and journalism on the web.",https://this.cm/,NA,NA,NA
ThisLife,275e4,http://www.ThisLife.com,ThisLife is a cloud-based image storing site that protects and organizes users' photos and videos in their own private archive in the cloud.,http://www.thislife.com,https://www.facebook.com/thislifeapp,http://twitter.com/ThisLife,NA
Thistle,1e6,http://www.thistlechangeyou.com,Thistle is a healthy food and juice company.,http://www.thistlechangeyou.com,http://www.facebook.com/thistleco,http://twitter.com/ThistleCo,http://www.linkedin.com/company/thistle
Thompson SCI,5e4,http://thompsonsci.com,Thompson SCI is commercializing a patented device based therapy for the treatment of traumatic Spinal Cord Injury (SCI) and the prevention,http://thompsonsci.com,NA,NA,NA
Thread,7e5,http://www.threadinternational.com/,"Thread lets one of their stylists help you find clothes you'll love, all online and completely free.",https://www.thread.com/,http://www.facebook.com/Thread,http://twitter.com/thread,http://www.linkedin.com/company/3105051
Thread,7e5,http://www.threadinternational.com/,Thread transforms plastic waste from the developing world into socially and environmentally responsible fabric.,http://www.threadinternational.com/,http://www.facebook.com/threadinternational,https://twitter.com/threadIntl,NA
Thread,7e5,https://www.thread.com/,"Thread lets one of their stylists help you find clothes you'll love, all online and completely free.",https://www.thread.com/,http://www.facebook.com/Thread,http://twitter.com/thread,http://www.linkedin.com/company/3105051
Thread,7e5,https://www.thread.com/,Thread transforms plastic waste from the developing world into socially and environmentally responsible fabric.,http://www.threadinternational.com/,http://www.facebook.com/threadinternational,https://twitter.com/threadIntl,NA
Threadflip,16e5,http://www.threadflip.com,"Threadflip is an online destination for selling and buying clothes for women, creating a peer-to-peer shopping experience.",http://www.threadflip.com,http://www.facebook.com/threadflip,http://twitter.com/Threadflip,http://www.linkedin.com/company/threadflip
Threat Stack,659e3,http://threatstack.com,Threat Stack is involved in building software to secure cloud Infrastructure.,http://threatstack.com,NA,http://twitter.com/threatstack,http://www.linkedin.com/company/threat-stack-inc
Three Day Rule,523333.3333333333,http://threedayrule.com,"A leading tech-enabled, personalized matchmaking company. Curated matches. Zero Work. Expert Advice.",http://threedayrule.com,http://www.facebook.com/ThreeDayRule,http://twitter.com/threedayrule,NA
Three Ring,525e3,http://www.threering.com,Three Ring is a platform that makes it easy to digitize student work and use it effectively for many educational purposes.,http://www.threering.com,NA,http://twitter.com/threering,NA
ThriveHive,2e6,http://thrivehive.com,ThriveHive is guided marketing for small business.,http://thrivehive.com,http://www.facebook.com/thrivehive,http://twitter.com/thrive_hive,http://www.linkedin.com/company/2237890
Thrupoint,3214509.0,http://thrupoint.com,"Thrupoint offers consulting, technical and managed services for clients to optimize, secure, manage and leverage their tech infrastructure.",http://thrupoint.com,NA,http://twitter.com/Thrupoint,NA
ThumbChat,6e5,http://www.thumbchatapp.com,ThumbChat is a new way to easily discover and share content with your closest friends.,http://www.thumbchatapp.com,NA,NA,NA
Thumbs Up,5e4,http://www.thumbsupapp.com,Thumbs Up,http://www.thumbsupapp.com,NA,http://twitter.com/thumbsupapp,NA
Tictail,1567560.0,http://www.tictail.com,Tictail is a global community that allows you to discover the world’s greatest independent brands.,https://www.tictail.com/,http://www.facebook.com/tictail,http://twitter.com/tictail,http://www.linkedin.com/company/tictail
TIDAL PETROLEUM,41700.0,http://www.tidalpetroleum.com,Tidal Petroleum was formed in June 1990 to engage in the acquisition,http://www.tidalpetroleum.com,NA,NA,NA
TidalScale,3032066.0,http://www.tidalscale.com/,Developing a scale up compute and resource architecture,http://www.tidalscale.com/,https://www.facebook.com/TidalScale/,http://twitter.com/TidalScale,http://www.linkedin.com/company/tidalscale
TidePool,15e5,http://www.tidepool.co,"Tidepool offers a game-based technology that enables users to decode personality traits, emotions, and short-term cognitive processes.",http://www.tidepool.co,http://www.facebook.com/TidePoolInc,http://twitter.com/tidepool_co,https://www.linkedin.com/company/tidepool
TIFFS TREATS HOLDINGS,22e5,http://www.cookiedelivery.com,"Tiff's Treats sells classic cookies made from scratch, right out of the oven.",http://www.cookiedelivery.com,http://www.facebook.com/tiffstreats,http://twitter.com/tiffstreats,NA
Tiggly,375e3,http://tiggly.com,Tiggly develops physical toys that interact with learning apps on iPads and other tablets.,http://tiggly.com,http://www.facebook.com/Tiggly,http://twitter.com/TigglyKids,http://www.linkedin.com/company/tiggly
Tiinkk,3e5,http://www.tiinkk.com,Tiinkk is a data analytics company focused on capturing consumer insights to provide a true 2-way connection between brands and consumers.,http://www.tiinkk.com,http://www.facebook.com/TiinkkHQ,http://twitter.com/tiinkk,http://www.linkedin.com/company/tiinkk
Tilofy,51e4,http://tilofy.com,"Tilofy’s proprietary trend forecasting technology identifies trends and developments in their infancy, long before they become mainstream.",http://tilofy.com,http://www.facebook.com/tilofy,http://twitter.com/tilofy,http://www.linkedin.com/company/3000327
Tilt,21e5,http://www.tilt.com,Tilt is a technology company that makes it easy to collect money with friends or with a community for free.,http://www.tilt.com,http://www.facebook.com/tilt,http://twitter.com/tilt,https://www.linkedin.com/company/2194230
Timbre,36e4,http://www.timbreapp.com,Timbre is a location-based live music discovery app enabling users to find shows playing nearby and related information.,http://www.timbreapp.com,http://www.facebook.com/timbreapp,http://twitter.com/timbreapp,NA
Timbuktu Labs,57e4,http://www.timbuktu.me,"Timbuktu Labs develops an educational application that enables children to play games, read news, and view beautiful pictures.",http://www.timbuktu.me,http://www.facebook.com/timbuktumagazine,http://twitter.com/TimbuktuMag,https://www.linkedin.com/company/timbuktu-labs
Time Bomb Deals,425e3,http://timebombdeals.com,"Time Bomb Deals, a mobile coupon app, gives users access to time-sensitive deals based on their current location.",http://timebombdeals.com,NA,http://twitter.com/TimeBombDeals,NA
Timehop,11e5,http://timehop.com,Timehop is your throwback thursday for every day of the week. It aggregates your historical content and presents it one day at a time.,http://timehop.com,http://www.facebook.com/timehop,http://twitter.com/timehop,http://www.linkedin.com/company/timehop
Timeline Labs / TLL,617e3,http://www.timelinelabs.com,"Timeline Labs operates a platform for media companies and brands to discover, display, and measure social content and conversations.",http://www.timelinelabs.com,http://www.facebook.com/timelinelabs,http://twitter.com/timelinelabs,http://www.linkedin.com/company/attensity-media
Time To Cater,5e4,http://www.TimeToCater.com,"Time To Cater, an online platform, takes event information, food preferences, and budget from customers and liaise with caterers.",http://www.timetocater.com,http://www.facebook.com/timetocater,http://twitter.com/timetocater,http://www.linkedin.com/company/time-to-cater
Tindie,85e4,http://www.tindie.com,Tindie is an online marketplace enabling hardware developers to fund and sell their products.,http://www.tindie.com,http://www.facebook.com/tindiecom,http://twitter.com/tindie,NA
Tinkergarten,5e5,http://www.tinkergarten.com,Tinkergarten is a tech-enabled network of leaders bringing high quality early childhood education to a park near you.,http://www.tinkergarten.com,https://www.facebook.com/tinkergarten,https://twitter.com/tinkergarten,https://www.linkedin.com/company/tinkergarten
Tinker Square,45e3,NA,Tinker Square operates in the information technology sector.,http://www.tinkersquareny.com,NA,NA,NA
Tinybeans,1751957.0,https://tinybeans.com,"Tinybeans brings together families from around the world every day, to privately experience the moments and milestones of their children.",https://tinybeans.com,http://www.facebook.com/TinybeansKids,http://twitter.com/TinybeansKids,NA
Tinybop,1e6,http://tinybop.com,"We're an award winning studio of designers, engineers, and artists building educational apps for kids. We make toys for tomorrow.",http://tinybop.com,http://www.facebook.com/tinybop,http://twitter.com/tinybop,https://www.linkedin.com/company/tinybop-inc-
TinyMob Games,2e6,http://www.tinyrealmsgame.com,TinyMob Games is a Canadian startup that develops free-to-play strategy games for mobile platforms.,http://www.tinyrealmsgame.com,http://www.facebook.com/TinyMobGames,http://twitter.com/TinyMobGames,http://www.linkedin.com/company/tiny-mob-games
Tissue Analytics,75e4,https://www.tissue-analytics.com/,Securely stream patient photographs and wound analysis directly to your desktop!,https://www.tissue-analytics.com/,https://www.facebook.com/TissueAnalytics/,https://twitter.com/tissueanalytics,https://www.linkedin.com/company/tissue-analytics-inc-
Tistagames,25e4,http://www.tistagames.com,Tistagames is pioneering a new genre of gaming that draws inspiration from favorite television shows.,http://www.tistagames.com,http://www.facebook.com/tistagames,http://twitter.com/tistagames,NA
TitanFile,11e5,http://www.titanfile.com,"TitanFile enables users to communicate, collaborate and transfer files online securely.",http://www.titanfile.com,http://www.facebook.com/titanfile,http://twitter.com/titanfileinc,http://www.linkedin.com/company/1697876
Titan Health & Security Technologies,0.0,https://www.titanhst.com,"Comprehensive emergency communications network & mass notification system serving businesses, schools and governments.",https://www.titanhst.com,https://www.facebook.com/TitanHST/,https://twitter.com/TitanHST,https://www.linkedin.com/company/titan-health-&-security-technologies-inc-?trk=prof-following-company-logo
